Date,shangai,btc,crude oil,dax,euro,gold,silver,spy,ftse,hsi,nasdaq,nikkei,rates,MA4,MA96,MA200,stochRSI,RSI,btc_std_dev,std_dif,conf_int,hashrate,difficulty,transactions,t_cost
2010-07-20,1.021534966236408,0.9250000368840638,1.0117585774119886,,0.9964156481015124,1.0082931786689222,1.0086117865745023,1.0110914570906115,0.9982907357727132,1.0086427287784865,1.0110361563536003,1.0,0.989203756749663,0.0,0.0,0.0,89.1275944909216,0.0,0.039118392929362956,0.9412034057736458,0.4347232317484856,0.00160637272375,181.543289364,88487.0,0.0
2010-07-21,1.0242274534278617,0.9803217987030087,1.0002612574186989,,0.9867468528669886,1.0083777818592992,1.0150564579098618,0.9979494713503047,1.0128780948048877,1.0197243667128564,0.9950415095596932,0.9862324285425581,0.9757084929058004,0.0,0.0,0.0,89.1275944909216,47.91972851183195,0.039118392929362956,0.9412034057736458,0.4347232317484856,0.00182296230447,181.543289364,88952.0,0.0
2010-07-22,1.0351395221219877,0.625,1.0360596041705894,,0.9971871322632851,1.0116781326887927,1.0331355857901114,1.0202255396628601,1.0321465350268282,1.0248246110509573,1.0216810399880052,0.980072992344637,0.9892037567496629,0.0,0.0,0.0,89.1275944909216,11.013756153016573,0.19118668890848253,0.43381331109151744,0.17352532443660698,0.00168759381652,181.543289364,89380.0,0.0
2010-07-23,1.039026566268126,0.7750000184420319,1.0318787877217186,,0.9979597219672053,1.0050774310298056,1.0320520281705399,1.0290800887310876,1.0319135052739459,1.036055083883193,1.0324078876493095,1.002402077357852,1.0101214478828968,0.0,0.0,0.0,89.1275944909216,43.97818178051005,0.15981008119261697,0.615189937249415,0.22009704300216348,0.00175076577756,181.543289364,89772.0,0.0
2010-07-26,1.0457547268437226,0.6930693092131228,1.0318787877217186,,1.0046016349310045,1.0011001513766973,1.037698145496736,1.0397986448562737,1.039391702243933,1.0372785242422011,1.0446722827203616,1.01012926813243,1.0101214478828968,0.0,0.0,0.0,89.1275944909216,37.00994782375351,0.15068561174463588,0.5423836974684869,0.17714177381358312,0.00234638712457,181.543289364,92951.0,0.0
2010-07-27,1.0403757686409865,0.7425743158559428,1.0125424493466122,,1.0039751610475491,0.9799441887525067,1.004961782321204,1.0397054907249412,1.042227608894699,1.043922335208854,1.0409511381116066,1.009405385689527,1.0280026805198266,0.0,0.0,0.0,89.1275944909216,43.935419978565726,0.13677864997259245,0.6057956658833503,0.1831753916854995,0.00212448340423,244.213223092,93396.0,0.0
2010-07-28,1.0639253662275712,0.7289604540133182,1.0058792388667308,,1.0040795426519542,0.9819751818245487,0.9936694388888077,1.0329946955477651,1.0332926203071817,1.0497851275148578,1.03017431238512,1.036659860677022,1.0124831110117611,0.0,0.0,0.0,89.1275944909216,42.54996167755985,0.126985839603034,0.6019746144102842,0.17026413278066765,0.00196666463706,244.213223092,93738.0,0.0
2010-07-29,1.069763921145039,0.8650990263344841,1.023778412242676,,1.0107109529653542,0.9887450898642897,1.0038211151995469,1.0279615991648832,1.0321854207405772,1.0499165610758732,1.0243195486425403,1.0305748471506755,1.0118083960824384,0.0,0.0,0.0,89.1275944909216,58.085509787247496,0.12123155061686901,0.7438674757176151,0.19836466019136403,0.00212448340423,244.213223092,97193.0,0.0
2010-07-30,1.0654765544527427,0.7759901711346794,1.0314867520758801,,1.00769300716032,0.9999999999999998,1.025835468503511,1.0277751486821707,1.0213080433296866,1.0467305610054902,1.0256888365661738,1.0137047740846348,0.9807692570663077,0.0,0.0,0.0,89.1275944909216,49.55710324551301,0.11352532841646147,0.6624648427182179,0.16759182182198237,0.0022094627404,244.213223092,97555.0,0.0
2010-08-02,1.079620889913371,0.7425743158559428,1.0627122467330612,,1.0182749802084923,1.001438667438804,1.0495608224899609,1.0509833271882416,1.0483266908314504,1.0657928019904799,1.044185607427851,1.0172133307716158,0.9996626425353387,0.0,0.0,0.0,89.1275944909216,46.27934781142528,0.1080832588556663,0.6344910570002765,0.15304500137497587,0.00308353591243,244.213223092,98587.0,0.0
2010-08-03,1.0612344570505885,0.7425743158559428,1.0785210617238346,,1.0220726096128916,1.0029618347673865,1.0497889341582916,1.0459502308053596,1.0482101285334071,1.0680262003860184,1.0387994158119491,1.0303612322858213,0.9831309201951719,0.0,0.0,0.0,89.1275944909216,46.27934781142528,0.10334506797600951,0.6392292478799333,0.1476236713349446,0.00276789837809,244.213223092,99210.0,0.0
